icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,geo_altitude,squawk,spi,position_source,extra_col_0,temperature,humidity,wind_speed,city,latitude,longitude,distance,delayed
71c393,KAL961  ,Republic of Korea,1730559842.0,1730559842,24.6224,45.4564,10972.8,False,208.48,300.55,-0.33,,11285.22,1000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7508.608686989515,1
aa9b20,SWA551  ,United States,1730559584.0,1730559584,-118.4057,33.9487,,True,8.23,81.56,,,,4653.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,18.862390666756724,0
aa052d,N745AR  ,United States,1730559830.0,1730559830,-84.0127,41.338,2316.48,False,86.95,181.02,-0.33,,2377.44,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,307.3954513094376,0
a4d42d,AAL478  ,United States,1730559842.0,1730559843,-76.4225,40.5189,6979.92,False,213.09,278.19,6.18,,7223.76,7111.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,205.61230112514812,0
a44917,UAL217  ,United States,1730559842.0,1730559842,-105.5021,38.0803,11574.78,False,207.95,252.73,0.0,,11811.0,3411.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1230.4787579839704,1
781916,CSN348  ,China,1730559842.0,1730559842,48.6599,60.812,10668.0,False,261.92,88.65,0.0,,9936.48,,False,0,13.12,49,6.69,New York,40.7128,-74.006,7614.723338239765,1
880c52,AIQ3015 ,Thailand,1730559842.0,1730559842,99.7614,11.6632,10363.2,False,230.47,180.0,0.33,,11056.62,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,13553.467867712136,1
4d239a,CXI663  ,Malta,1730559842.0,1730559842,19.4727,47.4076,10965.18,False,198.16,340.91,0.0,,11315.7,2643.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7059.297823081098,1
4d239b,CXI1B   ,Malta,1730559842.0,1730559843,8.6841,48.1395,10820.4,False,225.95,223.8,3.58,,11285.22,6662.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6313.078535657723,1
4d239c,CXI7N   ,Malta,1730559843.0,1730559843,9.9473,48.814,11582.4,False,220.75,336.66,0.0,,12039.6,1000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6364.172897792379,1
a05336,N12VB   ,United States,1730559842.0,1730559842,-114.5099,33.5472,9555.48,False,204.29,102.95,-6.18,,9753.6,3260.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,350.24044828911804,0
407e68,EXS83MR ,United Kingdom,1730559842.0,1730559842,8.3902,50.5735,11277.6,False,242.69,118.9,0.0,,11727.18,3402.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6179.2806828145885,1
407e69,EXS47MA ,United Kingdom,1730559843.0,1730559843,-10.5923,36.9397,10972.8,False,206.86,16.77,0.0,,11384.28,4477.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5401.545719190229,1
ad1697,SWA1984 ,United States,1730559842.0,1730559842,-76.6936,38.6427,2811.78,False,147.96,33.8,-6.5,,2933.7,770.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,325.532992224914,0
407e63,EZY51JQ ,United Kingdom,1730559843.0,1730559843,5.7798,47.843,10599.42,False,241.96,305.48,5.85,,11056.62,3053.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6130.805749854183,1
407e60,EZY95KY ,United Kingdom,1730559839.0,1730559839,18.1038,43.6582,10972.8,False,213.74,297.06,0.0,,11422.38,3236.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7193.572559790627,1
a6141a,N491D   ,United States,1730559842.0,1730559842,-90.7106,42.4093,,True,3.86,0.0,,,,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,261.40080022257405,0
407e61,EZY94XF ,United Kingdom,1730559843.0,1730559843,-3.3806,46.1997,10972.8,False,237.85,17.89,0.0,,11323.32,2232.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5557.507973859896,1
a61443,ERU491  ,United States,1730559842.0,1730559842,-81.0622,29.1614,198.12,False,43.32,265.91,-2.6,,251.46,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1433.2497274145578,0
a5a4c1,AAL2057 ,United States,1730559843.0,1730559843,-111.9343,33.4331,1181.1,False,109.16,87.57,9.75,,1158.24,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,588.5662150697161,0
781926,CSN3996 ,China,1730559784.0,1730559784,113.4097,23.3728,2377.44,False,149.19,197.87,-5.53,,3291.84,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,11635.006729968936,0
a59d67,AWI6069 ,United States,1730559842.0,1730559842,-86.7945,42.2908,5036.82,False,233.4,86.84,0.0,,5158.74,5321.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,82.93341597028625,0
a389a0,N327PK  ,United States,1730559842.0,1730559842,-82.5888,32.6152,8839.2,False,148.08,340.31,0.0,,9319.26,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1120.547937599017,0
ac8069,N9040J  ,United States,1730559842.0,1730559843,-72.0774,42.1916,975.36,False,63.64,212.79,-0.33,,1005.84,,False,0,13.12,49,6.69,New York,40.7128,-74.006,230.08200096342208,0
a46a7e,DAL371  ,United States,1730559842.0,1730559842,-82.7565,34.4676,8839.2,False,256.97,54.37,0.0,,9319.26,3556.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,926.390166714058,0
407e53,EXS3DN  ,United Kingdom,1730559842.0,1730559842,4.0016,51.8772,11879.58,False,229.57,109.37,0.0,,12352.02,4733.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5840.635346043882,1
a06634,N1249U  ,United States,1730559841.0,1730559841,-85.9454,39.5765,777.24,False,42.7,90.0,0.0,,868.68,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,292.51643224212825,0
a4cd4e,N4084S  ,United States,1730559843.0,1730559843,-88.4489,41.965,739.14,False,85.78,327.74,-0.33,,807.72,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,68.62821544810397,0
a59d5f,AAL1528 ,United States,1730559842.0,1730559842,-96.8307,40.3195,9753.6,False,202.15,264.3,-0.33,,10073.64,2142.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,791.6785173798947,0
406b20,BAW107  ,United Kingdom,1730559842.0,1730559842,19.2079,48.0784,11887.2,False,291.86,122.4,0.0,,12214.86,4645.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7002.98162751125,1
a71a0b,GJS4459 ,United States,1730559842.0,1730559842,-77.3569,38.8561,1051.56,False,122.45,180.72,-4.88,,1135.38,1077.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,353.35583915756746,0
a84d25,FFT1596 ,United States,1730559842.0,1730559843,-87.8968,41.737,2766.06,False,146.75,177.59,10.4,,2849.88,6251.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,27.16433046779036,0
ad0373,DAL3052 ,United States,1730559836.0,1730559836,-80.0923,35.9875,914.4,False,113.3,75.27,-5.2,,1013.46,,False,0,13.12,49,6.69,New York,40.7128,-74.006,746.7318982394793,0
a016d0,N1046X  ,United States,1730559841.0,1730559841,-94.0636,41.9597,1158.24,False,50.93,278.13,0.33,,1211.58,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,533.6731135675066,0
c007d8,ACA551  ,Canada,1730559842.0,1730559842,-119.374,37.7258,8542.02,False,203.24,349.94,0.33,,8625.84,1374.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,420.1824549979839,0
407e3b,CTK06   ,United Kingdom,1730559842.0,1730559842,-2.2114,53.2647,381.0,False,73.92,196.16,0.0,,579.12,7350.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5392.436414134883,0
a1e910,,United States,1730559827.0,1730559827,-94.9631,38.7616,693.42,False,88.27,40.75,-1.95,,762.0,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,712.5434472015817,0
a62781,AJT1020 ,United States,1730559654.0,1730559660,-149.9939,61.178,228.6,True,0.45,67.5,,,,7424.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,3770.570341622214,0
402ee4,GBRDF   ,United Kingdom,1730559842.0,1730559842,-1.0323,51.4856,632.46,False,53.35,263.35,3.58,,800.1,,False,0,13.12,49,6.69,New York,40.7128,-74.006,5526.280971956757,0
402ecd,GBPUR   ,United Kingdom,1730559826.0,1730559833,-1.2688,51.196,167.64,False,24.66,113.36,1.3,,335.28,,False,0,13.12,49,6.69,New York,40.7128,-74.006,5520.483229750571,0
800b80,SEJ753  ,India,1730559817.0,1730559817,78.9444,27.5404,10668.0,False,253.72,113.29,-0.65,,11300.46,,False,0,13.12,49,6.69,New York,40.7128,-74.006,11950.650571995475,1
800b82,SEJ517  ,India,1730559840.0,1730559840,88.4424,22.6084,205.74,False,82.67,5.36,-5.2,,502.92,7270.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,12764.004823884154,0
3c56e7,EWG55P  ,Germany,1730559843.0,1730559843,28.6689,38.5427,10675.62,False,229.04,147.38,0.0,,10995.66,7625.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,8243.786242501243,1
3c56e6,EWG71T  ,Germany,1730559843.0,1730559843,-4.6284,43.2763,10965.18,False,223.26,23.49,-0.33,,11285.22,6246.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5584.878185958076,1
a3b46b,N338KC  ,United States,1730559806.0,1730559806,-75.0104,40.078,,True,8.75,151.88,,,,4232.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,110.63420870511224,0
a016cd,N1046U  ,United States,1730559843.0,1730559843,-87.7456,41.036,1996.44,False,83.65,167.93,0.33,,2080.26,7253.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,94.0250352260914,0
3c56e9,EWG1CR  ,Germany,1730559843.0,1730559843,-10.7015,37.9876,11269.98,False,243.6,210.74,0.0,,11673.84,1122.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5344.266858116962,1
407e46,EXS1007 ,United Kingdom,1730559841.0,1730559841,-2.2603,53.3627,,True,0.64,95.62,,,,,False,0,13.12,49,6.69,New York,40.7128,-74.006,5386.375249203996,0
a5a4be,N46299  ,United States,1730559841.0,1730559841,-81.5256,28.169,396.24,False,46.69,18.63,-1.3,,449.58,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1552.1156844791733,0
300393,DLA1YE  ,Italy,1730559632.0,1730559632,8.5865,50.0425,,True,13.38,70.31,,,,1000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6216.417584421529,0
4d2384,RYR2LA  ,Malta,1730559842.0,1730559842,12.5903,41.8015,,True,6.43,225.0,,,,1000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6920.061595211232,0
4d2385,RYR46AY ,Malta,1730559842.0,1730559842,17.605,46.7511,11582.4,False,240.47,79.77,0.0,,11993.88,433.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6977.189519048818,1
4d2386,RYR4MZ  ,Malta,1730559842.0,1730559842,10.5161,44.4272,10058.4,False,199.68,144.75,0.0,,10507.98,1000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6628.077152806766,1
a44969,DAL1786 ,United States,1730559842.0,1730559843,-80.3675,27.3907,10668.0,False,242.59,160.68,0.0,,11292.84,2043.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1589.0045806165144,1
a5693d,N448KG  ,United States,1730559837.0,1730559840,-78.4073,37.8158,1493.52,False,83.59,111.67,-2.28,,1554.48,,False,0,13.12,49,6.69,New York,40.7128,-74.006,497.6001953226004,0
a003f9,N10SP   ,United States,1730559548.0,1730559548,-84.546,37.9546,365.76,False,36.13,208.02,1.3,,449.58,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,509.122209611407,0
aaaf07,N788JA  ,United States,1730559840.0,1730559840,-81.5803,28.7052,,True,22.12,334.69,,,,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1500.4597901086813,0
ab2fa0,N82ML   ,United States,1730559842.0,1730559842,-100.8504,38.1215,11887.2,False,171.76,111.8,0.0,,12222.48,7551.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1201.986386243627,1
a8a490,RPA3503 ,United States,1730559842.0,1730559842,-76.2792,39.7418,9753.6,False,201.23,228.73,-0.33,,10088.88,7166.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,221.47575703159845,0
a0b672,N145NC  ,United States,1730559817.0,1730559817,-80.3256,39.709,777.24,False,63.36,100.76,0.0,,876.3,,False,0,13.12,49,6.69,New York,40.7128,-74.006,549.2833845841564,0
a1999a,N202BR  ,United States,1730559736.0,1730559736,-88.6594,39.778,358.14,False,49.16,166.69,1.3,,388.62,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,248.8583841874308,0
a44964,UAL2018 ,United States,1730559842.0,1730559842,-122.387,37.4896,3429.0,False,177.91,129.72,10.4,,3390.9,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,534.5082597725069,0
a44963,UAL2120 ,United States,1730559839.0,1730559839,-74.1646,40.6951,,True,9.77,354.38,,,,1062.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,13.54671957588744,0
a123e2,UAL2200 ,United States,1730559842.0,1730559842,-84.1392,41.7766,11277.6,False,271.12,90.54,0.0,,11590.02,6512.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,290.1782898292573,1
a44962,UAL2404 ,United States,1730559804.0,1730559811,-71.5434,38.7664,10058.4,False,235.37,177.24,0.0,,10416.54,1704.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,302.06732600974266,1
a35cba,JBU281  ,United States,1730559842.0,1730559842,-87.548,33.4513,10363.2,False,209.73,234.28,-0.33,,10881.36,1731.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,935.3238554581312,1
4849c4,PH1074  ,Kingdom of the Netherlands,1730559842.0,1730559843,5.2732,52.1368,76.2,False,26.56,314.22,-0.33,,182.88,7000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5911.8560104122225,0
a123d7,CXK585  ,United States,1730559842.0,1730559842,-112.1673,41.2488,1775.46,False,48.81,122.52,0.0,,1737.36,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,961.4521035219136,0
4849c7,PH1348  ,Kingdom of the Netherlands,1730559842.0,1730559843,5.2578,52.149,-30.48,False,28.67,260.71,-0.33,,167.64,7000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5910.381563212043,0
4b9da1,FHY1305 ,Turkey,1730559842.0,1730559842,11.5778,48.2317,1653.54,False,132.36,279.17,-3.9,,1836.42,3205.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6500.866584552547,0
a4dfb1,N413EH  ,United States,1730559842.0,1730559842,-78.6061,42.9145,259.08,False,41.31,95.0,-0.33,,358.14,,False,0,13.12,49,6.69,New York,40.7128,-74.006,453.6582631662095,0
4849c6,PH1280  ,Kingdom of the Netherlands,1730559588.0,1730559590,5.2568,52.1376,-83.82,False,23.26,125.1,-0.33,,99.06,7000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5910.777187449675,0
4b9da2,FHY597  ,Turkey,1730559842.0,1730559842,15.3734,45.7774,10363.2,False,221.83,308.6,0.0,,10820.4,3240.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6885.595926534824,1
4849c8,PH1399  ,Kingdom of the Netherlands,1730559842.0,1730559842,5.286,52.1283,30.48,False,23.21,347.2,-0.33,,236.22,7000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5913.015750751079,0
44064a,EJU46KC ,Austria,1730559843.0,1730559843,2.6567,44.6326,11887.2,False,217.48,176.61,0.0,,12252.96,7605.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6060.479986804675,1
a3d9ea,N34717  ,United States,1730559842.0,1730559842,-90.664,42.1455,487.68,False,48.8,235.3,-0.33,,579.12,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,253.0743061704638,0
a6fa94,JIA5058 ,United States,1730559842.0,1730559842,-80.8127,34.9792,1478.28,False,116.97,183.28,-7.15,,1600.2,,False,0,13.12,49,6.69,New York,40.7128,-74.006,873.4485657351131,0
abe918,CAP3424 ,United States,1730559842.0,1730559842,-83.6915,40.0271,937.26,False,51.56,24.78,0.65,,1028.7,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,390.0699690681398,0
0d0eda,XBNCK   ,Mexico,1730559597.0,1730559598,-98.3698,19.1048,2316.48,False,48.88,358.79,-1.3,,2430.78,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,2572.125831255431,0
a2dc13,N2834Q  ,United States,1730559842.0,1730559842,-76.3921,39.4903,259.08,False,44.67,35.15,-0.98,,342.9,1200.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,244.5668570830019,0
a506c7,N423AC  ,United States,1730559842.0,1730559842,-80.829,36.1399,2286.0,False,90.06,215.23,0.0,,2423.16,,False,0,13.12,49,6.69,New York,40.7128,-74.006,782.2630218381514,0
a256ec,SRY25   ,United States,1730559596.0,1730559596,-149.9774,61.1718,,True,3.09,19.69,,,,1200.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,3769.445406726099,0
a4493e,UAL1387 ,United States,1730559842.0,1730559843,-93.6188,42.109,9753.6,False,194.75,287.53,0.0,,10005.06,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,496.80341376935286,0
a4493c,UAL2153 ,United States,1730559642.0,1730559644,-114.173,38.9247,10972.8,False,212.86,255.73,-0.65,,11010.9,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,652.0440786027762,1
a29329,N265SJ  ,United States,1730559767.0,1730559767,-77.4396,38.9561,,True,7.2,0.0,,,,,False,0,13.12,49,6.69,New York,40.7128,-74.006,352.70201792450723,0
0d0ef2,RFD4159 ,Mexico,1730559842.0,1730559842,-98.6242,26.1182,3040.38,False,91.31,286.7,0.0,,3192.78,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,2017.7599950836375,0
ab49d4,N8262S  ,United States,1730559842.0,1730559842,-88.8618,43.729,1554.48,False,60.77,28.3,0.0,,1592.58,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,228.9763338387268,0
a0af7c,SKW5256 ,United States,1730559842.0,1730559842,-99.2212,33.8189,10713.72,False,194.25,251.95,2.93,,11155.68,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1354.543524891419,1
a0669d,DAL794  ,United States,1730559842.0,1730559842,-101.022,39.0897,8542.02,False,203.45,254.45,0.0,,8808.72,6162.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1175.5584499358904,0
a626a2,N496CP  ,United States,1730559842.0,1730559842,-85.9245,32.0133,1668.78,False,88.04,34.53,-2.93,,1767.84,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1105.1877445296702,0
a23ccb,SKW4144 ,United States,1730559840.0,1730559841,-98.8514,47.3855,10363.2,False,192.97,299.02,0.0,,10386.06,1362.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1078.784920773258,1
a506d1,AAL551  ,United States,1730559843.0,1730559843,-75.8819,37.4995,8839.2,False,231.2,29.02,0.0,,9235.44,3576.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,391.8734757690846,0
a6bf0f,N5338N  ,United States,1730559842.0,1730559843,-74.9017,40.3899,822.96,False,53.52,91.65,0.0,,853.44,,False,0,13.12,49,6.69,New York,40.7128,-74.006,83.9144197096157,0
a8a478,QXE2095 ,United States,1730559843.0,1730559843,-122.6844,43.6185,10972.8,False,156.54,354.72,-0.65,,11049.0,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1129.3467429335215,1
a6d932,N540PA  ,United States,1730559842.0,1730559842,-81.7387,30.5397,11582.4,False,230.16,143.36,0.33,,12222.48,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1327.0967928059276,1
e49b95,PSMRS   ,Brazil,1730559741.0,1730559741,-43.466,-22.4953,1173.48,False,49.73,39.12,0.0,,1234.44,,False,0,13.12,49,6.69,New York,40.7128,-74.006,7678.520576341834,0
a4e6c8,AWI6181 ,United States,1730559834.0,1730559834,-87.9474,42.0028,182.88,False,71.0,89.58,-3.58,,297.18,5320.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,29.757790400384636,0
4d228f,RYR6LE  ,Malta,1730559842.0,1730559842,7.4556,43.8111,7010.4,False,183.43,226.82,0.0,,7368.54,1000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6444.68546153594,0
a506d5,ASA854  ,United States,1730559843.0,1730559843,-122.6001,45.5914,,True,4.89,270.0,,,,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1333.8477243002924,0
a8a473,EJA656  ,United States,1730559842.0,1730559842,-80.486,25.7953,952.5,False,107.62,87.53,-5.85,,1013.46,7162.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1759.8887503011701,0
a7f914,N6124D  ,United States,1730559826.0,1730559826,-80.7682,28.0429,655.32,False,55.49,280.68,-2.6,,762.0,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1535.6602745687078,0
4d2290,RYR7CP  ,Malta,1730559842.0,1730559843,12.6547,46.9233,11277.6,False,234.25,119.32,0.0,,11734.8,6427.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6640.735937534295,1
a05f95,RPA4483 ,United States,1730559547.0,1730559547,-81.7241,30.4888,76.2,False,68.35,70.2,-3.58,,175.26,3616.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1331.3144502105126,0
4d2295,MLM026  ,Malta,1730559842.0,1730559842,-0.3846,51.2366,10668.0,False,224.39,115.1,0.0,,11132.82,2275.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5577.773656184491,1
a54312,RPA4761 ,United States,1730559842.0,1730559842,-75.9951,40.0029,9235.44,False,190.77,236.44,4.88,,9547.86,2606.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,186.44402895859713,0
ada167,ASA1125 ,United States,1730559842.0,1730559842,-122.4557,47.5687,1630.68,False,117.81,0.0,-6.18,,1546.86,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1541.8943251832482,0
407cf7,DHK004  ,United Kingdom,1730559842.0,1730559842,-90.1912,44.1519,9753.6,False,233.09,332.53,0.0,,9928.86,7314.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,327.6968834559102,0
ab2fd5,N82PP   ,United States,1730559842.0,1730559842,-80.5726,27.2331,1165.86,False,64.46,351.74,0.33,,1242.06,4713.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1612.3871534819746,0
440668,AUA6U   ,Austria,1730559840.0,1730559842,16.5884,48.0956,45.72,False,55.68,343.91,-0.33,,228.6,1000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6834.703742665931,0
abe930,DAL1970 ,United States,1730559843.0,1730559843,-79.7838,28.7216,10363.2,False,241.07,125.18,0.0,,10957.56,3212.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1430.781727273918,1
3fecf2,DMVVL   ,Germany,1730559840.0,1730559842,11.288,52.934,822.96,False,77.34,146.94,-0.33,,,7000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6253.437643501118,0
a4491a,UAL1996 ,United States,1730559842.0,1730559842,-83.0401,41.4714,10058.4,False,275.03,105.96,0.0,,10347.96,5622.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,384.8029278581568,1
a5b954,SWA1726 ,United States,1730559842.0,1730559843,-105.9391,37.9709,11582.4,False,197.14,255.49,0.0,,11811.0,6530.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1190.2337093399926,1
86e4b8,JAL8    ,Japan,1730559843.0,1730559843,-172.6562,57.5645,11277.6,False,255.73,68.03,0.0,,10782.3,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,4791.581017874893,1
3c582d,IFA6347 ,Germany,1730559843.0,1730559843,-76.9963,34.3126,12496.8,False,245.39,17.07,-0.33,,13053.06,,False,0,13.12,49,6.69,New York,40.7128,-74.006,757.8079497543292,1
ab2fcc,N82PE   ,United States,1730559843.0,1730559843,-112.4785,40.2629,9829.8,False,214.94,192.44,8.45,,9875.52,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,858.2345339110541,0
a3fc47,N356ND  ,United States,1730559842.0,1730559843,-119.0792,34.2061,243.84,False,36.53,180.81,2.93,,243.84,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,78.93824565263262,0
ac4fb2,N8924M  ,United States,1730559822.0,1730559822,-112.2975,33.5245,,True,10.8,205.31,,,,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,553.718329320434,0
44065c,AUA390  ,Austria,1730559842.0,1730559842,6.9229,43.3264,10965.18,False,238.32,50.61,0.0,,11376.66,1451.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6431.5928596562035,1
a28c23,SWA1375 ,United States,1730559843.0,1730559843,-107.8154,33.9199,12504.42,False,239.53,117.5,0.33,,12763.5,2023.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,963.2685185645367,1
