callsign,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,geo_altitude,position_source,extra_col_0
JAS82   ,1733862170.0,1733862170,-73.8267,41.9693,3627.12,False,165.18,248.63,0.0,,False,0
,1733862070.0,1733862070,-85.4561,40.8739,13045.44,False,174.15,234.62,3.58,,False,0
UAL1496 ,1733862058.0,1733862167,-76.133,37.2512,9753.6,False,203.53,203.07,0.0,,False,0
DLH2AL  ,1733862282.0,1733862282,10.7542,48.8144,4411.98,False,165.88,135.5,-10.08,,False,0
,1733862309.0,1733862309,-92.2453,31.8876,12496.8,False,294.57,62.09,-0.65,,False,0
GJS4454 ,1733862289.0,1733862289,-86.7291,38.1781,10972.8,False,298.1,85.94,0.0,,False,0
DAL2167 ,1733862169.0,1733862169,-122.1015,45.6674,3390.9,False,189.21,65.25,4.88,,False,0
BAW15   ,1733862224.0,1733862224,151.1504,-33.8476,525.78,False,89.5,167.72,-5.85,,False,0
DAL1082 ,1733862243.0,1733862274,-77.6774,38.869,10363.2,False,185.15,230.07,0.0,,False,0
ENY3458 ,1733862210.0,1733862213,-80.8335,35.2362,2506.98,False,133.05,356.01,-7.15,,False,0
EWG1FK  ,1733862312.0,1733862312,24.7047,37.6875,10980.42,False,208.02,334.51,0.0,,False,0
SKW4149 ,1733862143.0,1733862143,-122.7878,46.6493,4381.5,False,180.17,13.88,-6.5,,False,0
EWG6CL  ,1733862312.0,1733862313,4.9333,49.3109,11582.4,False,206.86,54.41,0.0,,False,0
EDV5432 ,1733862313.0,1733862313,-76.5324,40.7105,9753.6,False,170.91,281.11,0.0,,False,0
,1733862049.0,1733862049,101.968,52.9228,9144.0,False,233.78,302.33,0.0,,False,0
TWY87   ,1733862312.0,1733862312,-122.9328,37.1537,8854.44,False,212.71,257.71,5.53,,False,0
UAL78   ,1733862115.0,1733862115,-74.911,41.8664,4785.36,False,191.45,139.03,-7.8,,False,0
ZKFPO   ,1733862237.0,1733862237,175.8069,-39.0509,2042.16,False,43.85,238.92,0.33,,False,0
DAL2461 ,1733862296.0,1733862296,-81.7038,27.9244,6614.16,False,200.13,194.29,-10.4,,False,0
DAL995  ,1733862269.0,1733862292,-102.3919,39.13,7269.48,False,224.59,110.1,9.75,,False,0
PDT5747 ,1733862217.0,1733862273,-81.0408,34.7005,4709.16,False,158.9,200.66,8.45,,False,0
N96MA   ,1733862230.0,1733862231,-85.5641,31.5409,7345.68,False,130.68,349.8,0.33,,False,0
SWA4805 ,1733862034.0,1733862035,-89.0189,39.8117,9144.0,False,175.79,266.31,-0.33,,False,0
ASH6115 ,1733862107.0,1733862108,-80.0887,39.6682,7010.4,False,249.72,108.25,0.0,,False,0
AAY901  ,1733862312.0,1733862312,-84.3547,39.3595,10660.38,False,191.6,177.23,0.33,,False,0
SKW4089 ,1733862310.0,1733862312,-118.6877,34.0517,3048.0,False,155.9,137.94,-4.88,,False,0
ASH6060 ,1733862110.0,1733862150,-106.4363,34.9582,3436.62,False,114.81,267.69,-4.88,,False,0
DAL1413 ,1733862295.0,1733862295,-82.0482,26.975,9166.86,False,252.25,144.46,-12.68,,False,0
UAL2311 ,1733862312.0,1733862312,-88.7306,41.9153,5836.92,False,186.35,267.94,11.7,,False,0
SWA849  ,1733862273.0,1733862273,-104.8392,39.5169,3230.88,False,132.23,54.02,-11.05,,False,0
,1733862229.0,1733862229,-112.6673,33.4511,7482.84,False,216.1,270.95,10.08,,False,0
KLM1412 ,1733862311.0,1733862313,4.107,51.8754,8503.92,False,135.58,22.77,-9.75,,False,0
N92CE   ,1733862279.0,1733862282,-86.7006,33.9562,12192.0,False,171.28,234.78,0.0,,False,0
UAL2224 ,1733862312.0,1733862312,-118.1795,34.5364,8839.2,False,264.15,131.76,0.0,,False,0
FFT33   ,1733862312.0,1733862313,-78.2754,35.3878,10058.4,False,232.97,348.02,0.0,,False,0
N104PF  ,1733862165.0,1733862272,-88.0557,41.5925,518.16,False,51.96,90.57,-0.33,,False,0
N914AS  ,1733862295.0,1733862295,-80.987,28.9695,6309.36,False,131.45,161.99,-3.9,,False,0
FIN5AR  ,1733862312.0,1733862312,17.6539,56.8251,11582.4,False,227.35,237.57,0.0,,False,0
SWA1948 ,1733862169.0,1733862169,-120.7163,43.4239,11887.2,False,221.9,212.7,0.0,,False,0
N1TD    ,1733862085.0,1733862085,-81.7546,33.2169,11117.58,False,183.51,291.89,0.33,,False,0
SXS9SM  ,1733862312.0,1733862312,10.3874,49.8127,11277.6,False,207.46,123.57,0.0,,False,0
N71BS   ,1733862313.0,1733862313,-73.0549,40.9142,3169.92,False,147.69,57.08,-9.1,,False,0
N703BK  ,1733862270.0,1733862270,-104.8576,39.5416,1927.86,False,43.02,63.74,-1.95,,False,0
,1733862304.0,1733862304,-118.3358,34.1013,144.78,False,30.36,90.97,-1.3,,False,0
TAM4735 ,1733862310.0,1733862310,-46.5574,-24.022,4244.34,False,138.98,340.09,-3.9,,False,0
DAL402  ,1733862311.0,1733862312,-86.0726,39.0128,11277.6,False,297.22,60.33,-0.33,,False,0
SWA1491 ,1733862296.0,1733862313,-81.9017,27.6595,10363.2,False,232.92,336.44,0.0,,False,0
SWA2754 ,1733862058.0,1733862058,-90.8215,33.2717,12496.8,False,272.71,91.19,0.0,,False,0
,1733862223.0,1733862224,-119.7009,37.8107,10668.0,False,268.22,177.8,0.65,,False,0
DAL994  ,1733862294.0,1733862294,-84.1684,33.6527,1226.82,False,94.19,248.2,-0.65,,False,0
SWA2659 ,1733862187.0,1733862306,-82.7467,30.7701,8839.2,False,246.24,150.6,-5.2,,False,0
PPPML   ,1733862307.0,1733862307,-46.682,-23.5277,975.36,False,56.39,305.72,-1.3,,False,0
SHT8L   ,1733862312.0,1733862312,-2.9623,54.8916,7513.32,False,207.78,338.2,-9.1,,False,0
FIN4NC  ,1733862312.0,1733862312,24.1552,57.5415,11887.2,False,213.29,10.98,0.0,,False,0
IBS18XN ,1733862311.0,1733862312,2.1267,47.8466,11277.6,False,248.8,200.83,0.33,,True,0
FIN1708 ,1733862312.0,1733862312,19.9154,59.6551,11269.98,False,238.21,53.87,0.33,,False,0
DIBEA   ,1733862145.0,1733862145,-5.0173,41.261,9448.8,False,207.64,294.6,0.33,,False,0
FIN7EM  ,1733862251.0,1733862304,25.4367,63.0169,10652.76,False,225.0,182.36,0.0,,False,0
EDV5214 ,1733862313.0,1733862313,-92.6156,44.4135,6621.78,False,209.36,121.23,8.13,,False,0
IBS15MA ,1733862238.0,1733862238,-4.6016,40.3327,6537.96,False,236.3,240.81,7.8,,False,0
,1733862056.0,1733862056,-87.3402,38.0718,13106.4,False,144.8,261.01,0.0,,False,0
IBS1806 ,1733862309.0,1733862313,5.4409,49.8236,10965.18,False,260.0,233.45,0.0,,False,0
RYR8GV  ,1733862312.0,1733862312,9.9631,45.5041,1798.32,False,112.32,353.69,-4.88,,False,0
AFR26VL ,1733862313.0,1733862313,2.7214,49.0045,1188.72,False,99.12,85.24,5.53,,False,0
EDV5511 ,1733862312.0,1733862312,-88.4769,41.6717,10660.38,False,233.24,136.34,0.65,,False,0
QTR45G  ,1733862060.0,1733862061,46.6539,31.7845,11277.6,False,275.77,142.28,0.0,,False,0
QTR98P  ,1733862065.0,1733862114,-76.5997,39.9774,5181.6,False,158.31,242.52,0.0,,False,0
SWA680  ,1733862304.0,1733862304,-116.1739,34.7946,11597.64,False,273.71,90.75,5.53,,False,0
N71CH   ,1733862115.0,1733862115,-75.6276,41.2536,5173.98,False,187.79,107.05,-12.35,,False,0
N852FR  ,1733862312.0,1733862313,-79.4936,35.3303,7620.0,False,133.78,1.1,0.65,,False,0
UPS2590 ,1733862304.0,1733862312,-88.8242,41.8067,9745.98,False,212.6,304.15,-1.3,,False,0
N76CG   ,1733862310.0,1733862310,-118.6486,34.0477,670.56,False,45.79,179.36,0.33,,False,0
LXJ599  ,1733862107.0,1733862273,-80.8729,32.2763,13708.38,False,251.96,25.52,-0.33,,False,0
JIA5572 ,1733862085.0,1733862085,-80.8254,35.1502,2827.02,False,132.54,355.99,-4.23,,False,0
TIV688  ,1733862312.0,1733862313,-71.2534,42.4505,487.68,False,94.65,185.93,6.83,,False,0
UAL246  ,1733862309.0,1733862312,-116.0275,33.9287,11094.72,False,267.52,107.11,-5.53,,False,0
IBS15NN ,1733862238.0,1733862238,-4.125,40.579,4678.68,False,191.03,256.45,11.05,,False,0
FIN8AF  ,1733862311.0,1733862311,18.2488,59.9937,11887.2,False,240.95,75.28,0.0,,False,0
N5955V  ,1733862310.0,1733862310,-117.8798,34.0964,762.0,False,50.07,175.29,2.93,,False,0
ETD8MY  ,1733862117.0,1733862120,-72.6855,46.6417,10058.4,False,301.2,47.84,-0.33,,False,0
TSC498  ,1733862312.0,1733862312,-72.5595,41.3015,10363.2,False,232.75,170.33,0.33,,False,0
QQE791  ,1733862313.0,1733862313,14.7935,47.6274,12192.0,False,267.72,322.89,0.0,,False,0
SCJ63   ,1733862312.0,1733862312,-82.4458,34.9302,12496.8,False,217.85,2.71,-0.33,,False,0
RPA5642 ,1733862227.0,1733862244,-74.4307,40.3984,2400.3,False,140.25,76.42,-0.33,,False,0
KLM72B  ,1733862272.0,1733862272,4.7292,52.286,-106.68,False,55.95,57.77,-3.25,,False,0
TSC517  ,1733862223.0,1733862305,-79.8453,40.0136,10660.38,False,247.98,9.79,0.0,,False,0
LOT2EJ  ,1733862313.0,1733862313,9.8475,52.3375,11277.6,False,189.31,85.79,0.0,,False,0
LOT4HE  ,1733862311.0,1733862313,13.4675,51.9844,11887.2,False,193.38,81.74,0.0,,False,0
DAL1500 ,1733862230.0,1733862294,-83.5557,32.9367,5013.96,False,121.5,315.0,-6.5,,False,0
,1733862032.0,1733862032,-73.9189,40.4348,563.88,False,107.55,31.1,0.0,,False,0
SWR57X  ,1733862312.0,1733862312,6.8159,46.5103,9098.28,False,205.54,44.49,-7.8,,False,0
AAL1165 ,1733862305.0,1733862305,-91.0417,38.8539,9745.98,False,197.06,305.97,0.33,,False,0
LOT122  ,1733862293.0,1733862312,21.4468,49.7558,11582.4,False,229.04,355.75,-4.88,,False,0
QTR83Q  ,1733862061.0,1733862061,48.7978,29.2755,11277.6,False,251.54,150.6,0.33,,False,0
N475CB  ,1733862313.0,1733862313,-88.1214,41.6528,8884.92,False,176.04,197.69,9.75,,False,0
UAL660  ,1733862167.0,1733862294,-87.5926,41.9659,1539.24,False,83.86,269.65,-5.2,,False,0
LFT03   ,1733862237.0,1733862237,176.0893,-38.0033,3954.78,False,139.81,83.45,0.0,,False,0
,1733862084.0,1733862085,-82.1781,36.163,10363.2,False,218.57,333.13,0.0,,False,0
AFR292  ,1733862249.0,1733862260,79.3103,47.1777,11887.2,False,260.31,96.24,0.0,,False,0
UAL738  ,1733862253.0,1733862287,-97.6699,32.4647,10668.0,False,258.71,133.63,0.0,,False,0
DLA9KY  ,1733862311.0,1733862313,10.5276,50.0747,9448.8,False,167.2,89.82,-0.33,,False,0
DAL1171 ,1733862313.0,1733862313,-71.3998,42.5108,3017.52,False,153.91,105.71,-5.2,,False,0
ACA415  ,1733862118.0,1733862120,-73.6466,45.6352,1783.08,False,139.87,327.77,9.43,,False,0
DAL175  ,1733862311.0,1733862311,-83.901,34.0519,3291.84,False,129.93,223.24,-6.5,,False,0
N268DS  ,1733862313.0,1733862313,-77.278,43.0892,1554.48,False,75.62,83.36,0.0,,False,0
EZY71PA ,1733862313.0,1733862313,4.7644,46.5576,11582.4,False,221.52,335.88,0.0,,False,0
N172NF  ,1733862116.0,1733862116,-106.66,34.9968,1821.18,False,54.48,39.25,-7.48,,False,0
N1410E  ,1733862251.0,1733862251,-82.1552,28.8226,1493.52,False,48.23,168.93,0.0,,False,0
N76AX   ,1733862312.0,1733862312,-117.4035,46.6801,13106.4,False,202.75,298.0,0.33,,False,0
EZY93EB ,1733862312.0,1733862312,-0.4762,51.4933,11582.4,False,184.0,322.04,-12.68,,False,0
VLG82WP ,1733862311.0,1733862312,2.9265,48.1592,6957.06,False,209.47,155.32,6.18,,False,0
FDB1785 ,1733862200.0,1733862200,22.4024,47.8394,12192.0,False,244.41,328.25,-0.65,,False,0
FIN143  ,1733862307.0,1733862308,22.7185,52.9288,10668.0,False,258.42,188.36,0.0,,False,0
,1733862306.0,1733862307,-97.7814,37.2116,11887.2,False,256.0,174.12,-0.33,,False,0
N561J   ,1733862307.0,1733862307,-96.0701,33.9377,11887.2,False,267.18,27.9,0.0,,False,0
EZY94NK ,1733862312.0,1733862312,-2.1852,47.6759,11567.16,False,218.94,10.83,0.0,,False,0
LOT285  ,1733862312.0,1733862312,12.8593,52.1163,10972.8,False,270.66,271.2,0.0,,False,0
SIA441  ,1733862312.0,1733862312,102.8262,1.9292,7322.82,False,229.27,136.64,-5.2,,False,0
UAL2223 ,1733862035.0,1733862104,-87.5153,37.5789,11879.58,False,320.54,46.11,-0.33,,False,0
WKT23   ,1733862160.0,1733862274,1.4948,51.2661,2743.2,False,60.86,112.88,0.0,,False,0
UAL26   ,1733862295.0,1733862295,-102.9956,42.3025,11308.08,False,268.44,189.26,-4.55,,False,0
N375KR  ,1733862307.0,1733862307,-78.5125,42.3022,11750.04,False,177.81,288.38,5.2,,False,0
FIN7B   ,1733862312.0,1733862312,18.6545,59.3506,11887.2,False,231.09,53.05,0.33,,False,0
BEL5TH  ,1733862313.0,1733862313,4.6171,51.9583,10637.52,False,197.9,33.98,6.18,,False,0
SWR405  ,1733862312.0,1733862312,7.141,47.7166,6111.24,False,149.51,108.87,-1.63,,False,0
FIN1RY  ,1733862313.0,1733862313,23.201,60.453,7315.2,False,200.16,66.2,-7.15,,False,0
QTR60K  ,1733862313.0,1733862313,15.6155,47.175,11277.6,False,240.44,117.39,0.0,,False,0
UAE51N  ,1733862308.0,1733862313,-122.7628,38.2408,6019.8,False,184.54,185.6,-9.1,,False,0
BAW43M  ,1733862310.0,1733862311,-0.7459,51.4761,830.58,False,83.02,86.09,-2.28,,False,0
SHT4J   ,1733862312.0,1733862312,-4.7925,54.3312,4960.62,False,223.7,289.06,-14.63,,False,0
ASA1268 ,1733862253.0,1733862253,-96.3693,40.7345,11277.6,False,253.42,114.85,-0.33,,False,0
BEL1ZK  ,1733862313.0,1733862313,7.1506,51.3467,11597.64,False,195.83,62.29,2.28,,False,0
FLC71   ,1733862071.0,1733862313,-117.4199,34.1016,1729.74,False,99.22,254.67,-0.33,,False,0
,1733862289.0,1733862305,30.8307,40.3068,7620.0,False,135.18,278.32,-0.33,,False,0
ASP609  ,1733862312.0,1733862312,-80.0242,43.0069,12915.9,False,110.99,274.79,5.85,,False,0
PGT708  ,1733862175.0,1733862182,42.4873,39.999,10660.38,False,247.59,82.36,0.0,,False,0
AAL2655 ,1733862169.0,1733862169,-121.18,45.0475,6400.8,False,228.86,110.39,5.53,,False,0
,1733862306.0,1733862307,-96.8475,35.5081,10546.08,False,285.5,76.66,-5.2,,False,0
SYB571  ,1733862312.0,1733862312,-85.9936,39.069,12192.0,False,164.8,230.45,0.0,,False,0
NKS544  ,1733862276.0,1733862309,-81.0643,31.1057,11590.02,False,219.17,180.67,0.0,,False,0
,1733862305.0,1733862305,28.7831,40.0168,4213.86,False,147.24,345.43,0.33,,False,0
PGT1863 ,1733862247.0,1733862247,27.7682,38.2396,4853.94,False,197.65,317.0,-11.05,,False,0
IBE0105 ,1733862307.0,1733862307,-58.7101,-34.7813,731.52,False,95.53,131.07,-3.25,,False,0
,1733862035.0,1733862035,-89.0687,37.6165,11277.6,False,331.97,72.97,0.0,,False,0
CRL772  ,1733862263.0,1733862274,2.8033,48.043,4442.46,False,193.12,156.78,6.83,,False,0
AAL2175 ,1733862179.0,1733862308,-82.6898,30.5876,9441.18,False,262.58,27.92,0.0,,False,0
VOZ1528 ,1733862313.0,1733862313,151.1669,-34.2483,3512.82,False,172.59,229.47,4.88,,False,0
IBS17NP ,1733862303.0,1733862303,1.1081,46.3852,10668.0,False,252.56,209.8,0.0,,False,0
AFR7409 ,1733862303.0,1733862306,0.6472,46.3284,9151.62,False,209.36,5.64,0.0,,False,0
JRE744  ,1733862107.0,1733862162,-81.2164,32.3882,13716.0,False,200.77,11.08,0.0,,False,0
UTY4730 ,1733862311.0,1733862312,153.408,-27.3388,2651.76,False,141.97,175.22,10.08,,False,0
ASA1284 ,1733862312.0,1733862312,-123.3239,44.3758,10668.0,False,224.91,178.3,0.0,,False,0
LXJ328  ,1733862064.0,1733862064,-114.631,49.2923,13716.0,False,242.16,183.17,0.33,,False,0
LXJ512  ,1733862308.0,1733862312,-119.6574,34.1859,7772.4,False,200.06,254.64,10.4,,False,0
QFA124  ,1733862312.0,1733862313,154.0211,-35.6847,11582.4,False,211.23,323.02,0.0,,False,0
WJA267  ,1733862249.0,1733862249,-103.9581,50.8876,11582.4,False,205.02,281.87,0.0,,False,0
AFR1694 ,1733862297.0,1733862297,19.4323,47.3368,838.2,False,105.91,313.23,-1.3,,False,0
DAL2179 ,1733862307.0,1733862307,-84.1649,33.6197,929.64,False,101.91,271.74,0.65,,False,0
DAL2009 ,1733862287.0,1733862287,-86.6494,33.127,9753.6,False,192.14,250.93,0.0,,False,0
CFE221  ,1733862313.0,1733862313,-0.1831,51.8726,2537.46,False,145.86,333.16,13.66,,False,0
SWA3511 ,1733862309.0,1733862309,-81.3918,42.0315,8290.56,False,266.23,73.04,-5.2,,False,0
N194SP  ,1733862309.0,1733862309,-122.0953,37.4502,-15.24,False,33.54,228.73,-1.95,,False,0
VOZ807  ,1733862313.0,1733862313,149.9848,-34.5034,7269.48,False,174.4,105.92,-2.93,,False,0
,1733862043.0,1733862043,-85.5871,39.6911,1120.14,False,41.16,323.13,3.25,,False,0
N1VM    ,1733862287.0,1733862288,-85.834,35.9906,12496.8,False,212.01,329.2,0.33,,False,0
SWR188  ,1733862230.0,1733862230,82.195,46.9347,11917.68,False,255.15,98.11,0.0,,False,0
N6045F  ,1733862280.0,1733862287,-96.0276,32.7609,1310.64,False,50.78,76.53,-0.33,,False,0
,1733862229.0,1733862229,-113.5604,33.5542,6408.42,False,222.25,90.53,-11.05,,False,0
BAW6RB  ,1733862313.0,1733862313,-70.6496,41.4783,11567.16,False,205.63,235.4,-5.2,,False,0
FIN61   ,1733862166.0,1733862182,46.6249,40.9553,11277.6,False,267.29,104.95,0.0,,False,0
N14JD   ,1733862296.0,1733862296,-82.0985,28.5319,2423.16,False,102.34,350.16,0.33,,False,0
DAL1682 ,1733862312.0,1733862312,-87.7321,34.6805,8831.58,False,272.92,100.87,0.0,,False,0
FIN53L  ,1733862313.0,1733862313,21.2531,60.1422,10965.18,False,216.16,56.16,-6.18,,False,0
TAM8071 ,1733862305.0,1733862313,6.1765,49.6744,7315.2,False,262.38,262.79,0.0,,False,0
DAL807  ,1733862288.0,1733862289,-102.9728,40.8276,10248.9,False,231.54,250.4,-5.2,,False,0
EDV5178 ,1733862312.0,1733862312,-75.1848,39.2422,9890.76,False,180.44,224.31,8.45,,False,0
EJM949  ,1733862307.0,1733862307,-80.1361,40.2231,12192.0,False,177.04,268.33,-0.33,,False,0
DAL121  ,1733862064.0,1733862064,-113.362,48.6998,10972.8,False,212.44,275.56,0.0,,False,0
VLG974Q ,1733862312.0,1733862313,13.5287,49.5042,6294.12,False,208.75,213.34,7.15,,False,0
SWA2518 ,1733862304.0,1733862308,-118.8487,34.8901,8747.76,False,216.69,341.74,-0.33,,False,0
QFA292  ,1733862313.0,1733862313,151.1509,-33.8496,510.54,False,86.38,167.62,-5.85,,False,0
QFA296  ,1733862312.0,1733862312,150.3725,-34.1911,5189.22,False,185.8,85.39,-5.2,,False,0
,1733862129.0,1733862129,-0.275,39.7093,10675.62,False,215.75,228.48,-0.33,,False,0
AAL3299 ,1733862271.0,1733862271,-97.1891,32.9974,3589.02,False,142.23,135.15,-0.98,,False,0
N155SC  ,1733862149.0,1733862152,-104.5701,39.6324,1981.2,False,60.17,187.37,-2.28,,False,0
FFT1369 ,1733862312.0,1733862312,-84.2487,39.4344,10355.58,False,240.85,344.9,0.0,,False,0
TWY33   ,1733862312.0,1733862312,-1.7489,53.664,12496.8,False,242.1,106.16,-0.65,,False,0
N663JN  ,1733862312.0,1733862312,-82.0171,34.8609,11551.92,False,214.94,167.56,3.25,,False,0
BAW6VK  ,1733862313.0,1733862313,0.0512,51.7894,3604.26,False,166.4,58.91,6.5,,False,0
DAL2401 ,1733862312.0,1733862312,-81.6581,35.9515,9761.22,False,177.88,225.12,-13.98,,False,0
N826PD  ,1733862223.0,1733862223,-118.1275,33.8187,144.78,False,42.18,90.0,1.63,,False,0
WARHK01 ,1733862241.0,1733862241,-118.3134,36.4448,8671.56,False,210.0,181.82,-1.3,,False,0
N29PF   ,1733862312.0,1733862312,-118.0157,33.6562,8595.36,False,232.92,140.83,-12.35,,False,0
N533TJ  ,1733862183.0,1733862184,-81.3703,31.1886,1813.56,False,72.02,205.83,0.0,,False,0
,1733862254.0,1733862254,127.2824,26.2896,11887.2,False,241.06,13.83,0.0,,False,0
N892SB  ,1733862313.0,1733862313,-117.2267,32.6292,4168.14,False,150.23,104.27,13.66,,False,0
SKW3682 ,1733862312.0,1733862312,-81.4096,41.0216,7315.2,False,201.12,305.32,-0.33,,False,0
EJU98GP ,1733862249.0,1733862249,2.5258,48.4645,2156.46,False,155.61,273.22,-2.93,,False,0
BAW326  ,1733862309.0,1733862310,2.1951,48.9724,1417.32,False,85.19,85.15,0.33,,False,0
N2373G  ,1733862310.0,1733862310,-93.4092,41.7508,1051.56,False,40.46,258.26,-3.25,,False,0
ALK881  ,1733862281.0,1733862281,99.9054,14.5366,10363.2,False,239.94,249.54,0.0,,False,0
SWA2450 ,1733862304.0,1733862304,-117.1104,34.201,11887.2,False,272.0,106.48,0.0,,False,0
FIN446  ,1733862313.0,1733862313,25.124,60.3965,571.5,False,85.23,227.94,-4.23,,False,0
,1733862065.0,1733862313,-84.8356,43.9636,10668.0,False,265.25,114.28,0.0,,False,0
FIN26V  ,1733862252.0,1733862295,10.6914,59.9068,11887.2,False,245.89,72.97,0.0,,False,0
SWA1424 ,1733862110.0,1733862111,-106.6639,35.7537,9753.6,False,215.2,261.75,0.0,,False,0
DAL542  ,1733862246.0,1733862254,-121.8247,47.4643,3558.54,False,191.19,116.01,9.43,,False,0
FIN1931 ,1733862200.0,1733862293,22.0058,49.5994,11879.58,False,240.29,189.99,0.0,,False,0
UAL1720 ,1733862313.0,1733862313,-83.0477,39.6187,10668.0,False,303.95,76.29,0.0,,False,0
ROU1637 ,1733862312.0,1733862312,-78.8604,34.265,10675.62,False,273.95,44.16,0.33,,False,0
UAL1051 ,1733862236.0,1733862236,-83.2124,28.7311,10050.78,False,244.93,14.47,0.0,,False,0
AAL2639 ,1733862032.0,1733862288,-98.5986,30.8938,8846.82,False,203.4,337.39,0.33,,False,0
HVN976  ,1733862108.0,1733862108,93.1093,19.6508,12496.8,False,246.54,127.54,0.0,,False,0
AWC6565 ,1733862313.0,1733862313,-3.4435,55.9253,784.86,False,82.34,237.5,12.03,,False,0
KLM835  ,1733862312.0,1733862312,5.4848,52.2599,4290.06,False,187.2,106.44,12.03,,False,0
,1733862035.0,1733862035,78.0178,29.1246,10972.8,False,205.21,304.69,0.0,,False,0
UAL1168 ,1733862313.0,1733862313,-88.3242,41.6122,3360.42,False,192.34,41.96,0.0,,False,0
N4404J  ,1733862137.0,1733862150,-122.7983,48.2043,975.36,False,60.28,333.65,0.0,,False,0
PGT1592 ,1733862293.0,1733862293,15.2251,47.8091,10675.62,False,217.81,125.19,0.0,,False,0
ZKKCW   ,1733862118.0,1733862118,176.7802,-39.6269,182.88,False,39.83,215.54,-1.95,,False,0
CFE475  ,1733862313.0,1733862313,-0.0578,51.442,441.96,False,113.27,272.34,0.65,,False,0
DAL177  ,1733862311.0,1733862311,-84.0199,33.8771,2651.76,False,128.39,201.63,-6.5,,False,0
DAL2153 ,1733862223.0,1733862308,-82.5859,29.056,10927.08,False,232.8,341.44,0.0,,False,0
TVR4716 ,1733862313.0,1733862313,144.3135,-37.2971,6377.94,False,220.07,331.52,12.35,,False,0
N488UV  ,1733862053.0,1733862053,-111.8147,40.3238,1897.38,False,52.8,146.93,0.98,,False,0
N130AG  ,1733862271.0,1733862287,-97.0636,33.4776,2377.44,False,75.32,203.76,-2.28,,False,0
N560MM  ,1733862310.0,1733862310,-93.1909,33.1291,12192.0,False,162.53,287.69,-0.33,,False,0
NJE969P ,1733862269.0,1733862269,-3.2519,53.0876,784.86,False,113.61,190.7,-5.85,,False,0
N70TT   ,1733862310.0,1733862310,-93.0565,32.4804,6096.0,False,96.31,267.24,0.0,,False,0
FIE874  ,1733862283.0,1733862286,34.1795,34.671,10965.18,False,209.58,353.8,0.0,,False,0
N515ES  ,1733862310.0,1733862310,-94.6931,33.2822,13716.0,False,203.32,307.39,-0.33,,False,0
JTE792  ,1733862313.0,1733862313,153.2413,-27.3928,1516.38,False,110.01,145.86,9.43,,False,0
COL919  ,1733862311.0,1733862312,-86.0524,38.6197,12489.18,False,237.48,339.72,0.33,,False,0
AAL2836 ,1733862058.0,1733862310,-91.5841,34.9303,7924.8,False,185.45,249.2,0.0,,False,0
BAW47CA ,1733862312.0,1733862313,6.2356,47.9597,10972.8,False,245.94,296.73,0.0,,False,0
KYOTE49 ,1733862229.0,1733862229,-112.0155,33.5603,632.46,False,54.14,356.19,0.0,,False,0
SKW4811 ,1733862304.0,1733862304,-118.624,34.123,1638.3,False,105.06,261.55,-6.83,,False,0
CXK1149 ,1733862254.0,1733862254,-89.5389,40.8211,822.96,False,60.89,103.68,0.0,,False,0
N877NG  ,1733862311.0,1733862312,-70.5867,43.5243,1958.34,False,135.73,94.57,-5.2,,False,0
MAS197  ,1733862179.0,1733862179,101.6544,4.5264,9288.78,False,241.98,175.61,-5.2,,False,0
,1733862247.0,1733862247,-121.329,36.394,5859.78,False,189.29,321.51,-10.08,,False,0
